#{"t_start": 1778815119.3352435, "env_id": "None"}
r,l,t
0.0,1,107.81261
0.0,5,107.815035
0.0,1,107.815971
0.0,1,107.816997
0.0,1,107.81819
0.0,2,107.820254
0.0,1,107.821125
0.0,1,107.821931
0.0,5,107.824192
0.0,1,107.824795
0.0,1,107.825487
0.0,1,107.826016
0.0,1,107.826779
0.0,1,107.82738
0.0,1,107.82792
0.0,1,107.828581
0.0,1,107.829275
0.0,1,107.830571
0.0,2,107.833366
0.0,1,107.835435
0.0,1,107.836622
0.0,4,107.839376
0.0,1,107.840414
0.0,1,107.841301
0.0,3,107.842945
0.0,1,107.843602
0.0,3,107.845059
0.0,1,107.846102
0.0,1,107.847083
0.0,2,107.848696
0.0,2,107.850186
0.0,3,107.851825
0.0,1,107.852693
0.0,2,107.853746
0.0,2,107.854736
0.0,2,107.856025
0.0,4,107.857814
0.0,4,107.859735
0.0,1,107.860496
0.0,1,107.861643
0.0,1,107.862638
0.0,2,107.86444
0.0,1,107.865454
0.0,4,107.86746
0.0,1,107.868052
0.0,6,107.870617
0.0,2,107.871731
0.0,2,107.872676
0.0,3,107.873846
0.0,1,107.874665
0.0,2,107.875628
0.0,1,107.876412
0.0,1,107.87741
0.0,1,107.878648
0.0,1,107.880205
0.0,1,107.881518
0.0,3,107.883225
0.0,2,107.88442
0.0,2,107.885387
0.0,2,107.886351
0.0,1,107.88716
0.0,2,107.888124
0.0,1,107.888756
0.0,3,107.889929
0.0,3,107.891557
0.0,1,107.892462
0.0,2,107.894975
0.0,1,107.897706
0.0,1,107.899097
0.0,1,107.900276
0.0,1,107.901034
0.0,1,107.901986
0.0,1,107.902807
0.0,4,107.904954
0.0,1,107.90559
0.0,4,107.908086
0.0,2,107.909865
0.0,3,107.912412
0.0,1,107.913206
0.0,4,107.915178
0.0,3,107.91661
0.0,1,107.917186
0.0,2,107.918109
0.0,2,107.919187
0.0,1,107.919886
0.0,3,107.92122
0.0,2,107.922591
0.0,1,107.923535
0.0,4,107.926186
0.0,1,107.927005
0.0,1,107.92778
0.0,2,107.928939
0.0,1,107.929615
0.0,2,107.930587
0.0,1,107.931375
0.0,1,107.932133
0.0,3,107.933476
0.0,2,107.934394
0.0,4,107.936124
0.0,2,107.937283
0.0,3,107.940162
0.0,1,107.941877
0.0,1,107.942959
0.0,1,107.943934
0.0,1,107.94485
0.0,1,107.945639
0.0,1,107.946287
0.0,3,107.947857
0.0,1,107.948414
0.0,5,107.950646
0.0,2,107.951731
0.0,1,107.952385
0.0,3,107.955408
0.0,2,107.956937
0.0,3,107.959677
0.0,2,107.960955
0.0,2,107.962077
0.0,1,107.962785
0.0,1,107.96346
0.0,1,107.964087
0.0,2,107.965088
0.0,1,107.965588
0.0,1,107.966452
0.0,2,107.967724
0.0,2,107.969344
0.0,1,107.970665
0.0,4,107.974179
0.0,1,107.975027
0.0,2,107.976094
0.0,1,107.976665
0.0,1,107.977242
0.0,4,107.978931
0.0,4,107.980636
0.0,1,107.981303
0.0,6,107.984815
0.0,3,107.986814
0.0,2,107.988203
0.0,1,107.989028
0.0,1,107.989683
0.0,3,107.990974
0.0,1,107.991686
0.0,1,107.992422
0.0,5,107.994309
0.0,1,107.995013
0.0,3,107.996327
0.0,3,107.997751
0.0,1,107.998979
0.0,3,108.000858
0.0,1,108.001604
0.0,3,108.0035
0.0,2,108.004641
0.0,2,108.005714
0.0,1,108.006235
0.0,4,108.008018
0.0,1,108.00874
0.0,2,108.009648
0.0,1,108.010472
0.0,1,108.011142
0.0,1,108.011854
0.0,1,108.01268
0.0,1,108.013695
0.0,1,108.015052
0.0,3,108.018898
0.0,3,108.021589
0.0,1,108.022493
0.0,4,108.024533
0.0,1,108.025526
0.0,2,108.026713
0.0,1,108.027511
0.0,1,108.028148
0.0,4,108.030986
0.0,4,108.034691
0.0,1,108.035616
0.0,3,108.037287
0.0,1,108.038199
0.0,1,108.0389
0.0,4,108.040648
0.0,2,108.041634
0.0,1,108.042251
0.0,3,108.043796
0.0,1,108.044567
0.0,1,108.045505
0.0,1,108.046523
0.0,1,108.047567
0.0,3,108.049786
0.0,3,108.051275
0.0,1,108.052053
0.0,1,108.052883
0.0,3,108.054121
0.0,5,108.056329
0.0,2,108.057346
0.0,1,108.058032
0.0,1,108.058653
0.0,1,108.059277
0.0,1,108.060468
0.0,1,108.061484
0.0,3,108.063538
0.0,2,108.064973
0.0,2,108.066032
0.0,1,108.06665
0.0,5,108.069013
0.0,1,108.069727
0.0,2,108.070687
0.0,1,108.071467
0.0,4,108.073266
0.0,6,108.07643
0.0,1,108.077658
0.0,1,108.079512
0.0,4,108.083414
0.0,1,108.08441
0.0,1,108.085261
0.0,3,108.087123
0.0,1,108.087734
0.0,2,108.088804
0.0,1,108.08953
0.0,3,108.09192
0.0,1,108.093092
0.0,1,108.094584
0.0,1,108.095971
0.0,1,108.09695
0.0,1,108.097643
0.0,1,108.098441
0.0,1,108.09946
0.0,2,108.100553
0.0,1,108.10113
0.0,5,108.264447
0.0,1,108.265769
0.0,2,108.267155
0.0,1,108.268172
0.0,4,108.270143
0.0,1,108.270813
0.0,2,108.271871
0.0,1,108.272466
0.0,1,108.273144
0.0,1,108.273936
0.0,4,108.276517
0.0,2,108.278009
0.0,1,108.278749
0.0,3,108.280555
0.0,2,108.28162
0.0,1,108.282207
0.0,4,108.284048
0.0,1,108.284722
0.0,2,108.285638
0.0,2,108.286566
0.0,1,108.287272
0.0,1,108.287942
0.0,3,108.289914
0.0,3,108.293445
0.0,2,108.296058
0.0,3,108.297589
0.0,2,108.298749
0.0,1,108.299513
0.0,4,108.301424
0.0,1,108.302201
0.0,2,108.303035
0.0,1,108.303592
0.0,2,108.305531
0.0,2,108.307857
0.0,3,108.310256
0.0,4,108.312335
0.0,1,108.313143
0.0,1,108.313728
0.0,2,108.314847
0.0,2,108.3159
0.0,1,108.316611
0.0,1,108.317301
0.0,6,108.320293
0.0,1,108.321165
0.0,1,108.321893
0.0,1,108.322789
0.0,2,108.324375
0.0,1,108.325276
0.0,3,108.32675
0.0,3,108.328262
0.0,1,108.32882
0.0,1,108.329411
0.0,1,108.330171
0.0,1,108.330884
0.0,3,108.332223
0.0,3,108.333429
0.0,1,108.334217
0.0,1,108.334981
0.0,1,108.335891
0.0,1,108.336602
0.0,1,108.337603
0.0,2,108.338654
0.0,3,108.340519
0.0,1,108.341193
0.0,1,108.341809
0.0,3,108.343175
0.0,2,108.344133
0.0,2,108.345165
0.0,1,108.346041
0.0,2,108.347065
0.0,1,108.347879
0.0,4,108.34959
0.0,2,108.35111
0.0,1,108.352056
0.0,1,108.35315
0.0,1,108.354308
0.0,1,108.355644
0.0,4,108.358519
0.0,1,108.359175
0.0,3,108.360934
0.0,4,108.362958
0.0,4,108.364884
0.0,1,108.366107
0.0,1,108.367034
0.0,2,108.369308
0.0,1,108.370697
0.0,4,108.37303
0.0,2,108.37412
0.0,1,108.37482
0.0,1,108.375586
0.0,3,108.377015
0.0,1,108.37762
0.0,2,108.378512
0.0,1,108.379235
0.0,2,108.380389
0.0,1,108.381157
0.0,1,108.382205
0.0,1,108.383202
0.0,5,108.386523
0.0,3,108.388286
0.0,1,108.388926
0.0,1,108.389726
0.0,2,108.39075
0.0,1,108.39141
0.0,5,108.393561
0.0,1,108.394418
0.0,2,108.395575
0.0,1,108.397577
0.0,1,108.398674
0.0,1,108.400023
0.0,1,108.400799
0.0,1,108.401408
0.0,1,108.40197
0.0,1,108.402486
0.0,1,108.403234
0.0,1,108.403829
0.0,1,108.404433
0.0,1,108.405211
0.0,2,108.406116
0.0,1,108.406858
0.0,3,108.408152
0.0,1,108.408766
0.0,1,108.409389
0.0,3,108.410893
0.0,1,108.411887
0.0,1,108.413006
0.0,2,108.414692
0.0,1,108.415814
0.0,3,108.417973
0.0,1,108.418622
0.0,3,108.420156
0.0,1,108.420953
0.0,3,108.422326
0.0,1,108.423001
0.0,2,108.42411
0.0,1,108.424802
0.0,2,108.425785
0.0,1,108.426348
0.0,3,108.428503
0.0,1,108.429422
0.0,1,108.430311
0.0,1,108.431684
0.0,1,108.433355
0.0,3,108.435443
0.0,1,108.436235
0.0,2,108.437472
0.0,1,108.438398
0.0,1,108.439298
0.0,1,108.440212
0.0,1,108.442127
0.0,1,108.444786
0.0,1,108.447735
0.0,1,108.449719
0.0,3,108.453805
0.0,2,108.45671
0.0,1,108.461432
0.0,2,108.463984
0.0,1,108.465042
0.0,1,108.466009
0.0,1,108.466877
0.0,1,108.467844
0.0,2,108.469022
0.0,2,108.470258
0.0,1,108.470978
0.0,1,108.47243
0.0,1,108.475119
0.0,2,108.477201
0.0,1,108.47826
0.0,1,108.479231
0.0,4,108.481849
0.0,3,108.483659
0.0,2,108.484838
0.0,1,108.48553
0.0,4,108.487456
0.0,2,108.493245
0.0,2,108.494869
0.0,3,108.496539
0.0,3,108.498044
0.0,1,108.498719
0.0,1,108.49944
0.0,1,108.500069
0.0,1,108.501276
0.0,2,108.503525
0.0,1,108.506985
0.0,5,108.512571
0.0,1,108.513743
0.0,5,108.518071
0.0,1,108.519567
0.0,1,108.521844
0.0,1,108.523092
0.0,2,108.524842
0.0,4,108.529789
0.0,2,108.532581
0.0,1,108.534348
0.0,1,108.53673
0.0,1,108.538826
0.0,1,108.539863
0.0,1,108.54113
0.0,2,108.542748
0.0,1,108.54389
0.0,1,108.544878
0.0,1,108.545773
0.0,1,108.546502
0.0,2,108.547801
0.0,1,108.548665
0.0,1,108.551622
0.0,2,108.555012
0.0,3,108.557301
0.0,1,108.558244
0.0,1,108.559157
0.0,1,108.559997
0.0,2,108.561023
0.0,3,108.562757
0.0,2,108.564283
0.0,4,108.568618
0.0,1,108.569537
0.0,3,108.571783
0.0,1,108.573048
0.0,2,108.574427
0.0,1,108.57511
0.0,1,108.575927
0.0,3,108.577451
0.0,3,108.581554
0.0,1,108.583359
0.0,1,108.584587
0.0,1,108.585597
0.0,2,108.586941
0.0,3,108.589137
0.0,2,108.590567
0.0,2,108.592086
0.0,1,108.592938
0.0,3,108.59621
0.0,2,108.599735
0.0,1,108.600799
0.0,1,108.601605
0.0,2,108.603465
0.0,1,108.604528
0.0,2,108.606228
0.0,2,108.607492
0.0,1,108.608399
0.0,2,108.610579
0.0,1,108.613228
0.0,1,108.614691
0.0,5,108.618344
0.0,1,108.619134
0.0,1,108.619828
0.0,2,108.621465
0.0,3,108.623127
0.0,5,108.627834
0.0,1,108.629287
0.0,3,108.631527
0.0,1,108.632437
0.0,1,108.633318
0.0,2,108.634546
0.0,1,108.635266
0.0,1,108.635927
0.0,1,108.636785
0.0,2,108.637872
0.0,1,108.638644
0.0,2,108.639631
0.0,3,108.64178
0.0,1,108.643666
0.0,1,108.644913
0.0,1,108.645797
0.0,1,108.646877
0.0,1,108.647599
0.0,1,108.648246
0.0,2,108.649205
0.0,2,108.650466
0.0,1,108.651468
0.0,1,108.652088
0.0,3,108.653903
0.0,1,108.654697
0.0,2,108.655989
0.0,3,108.660078
0.0,1,108.660987
0.0,2,108.66217
0.0,1,108.663513
0.0,1,108.664488
0.0,1,108.6652
0.0,5,108.668264
0.0,1,108.669425
0.0,3,108.671996
0.0,5,108.676524
0.0,1,108.67749
0.0,1,108.678406
0.0,1,108.679368
0.0,1,108.680198
0.0,4,108.876027
0.0,3,108.878613
0.0,1,108.879838
0.0,2,108.881413
0.0,4,108.884515
0.0,1,108.886035
0.0,2,108.889358
0.0,1,108.890829
0.0,1,108.892044
0.0,1,108.893171
0.0,1,108.894289
0.0,3,108.896086
0.0,2,108.897172
0.0,1,108.897803
0.0,2,108.898921
0.0,1,108.899633
0.0,1,108.901302
0.0,1,108.903112
0.0,3,108.906019
0.0,1,108.906904
0.0,1,108.907701
0.0,1,108.908674
0.0,1,108.909638
0.0,4,108.912284
0.0,1,108.913228
0.0,1,108.914047
0.0,4,108.918057
0.0,4,108.92079
0.0,1,108.921554
0.0,1,108.92229
0.0,1,108.923317
0.0,1,108.924356
0.0,1,108.925132
0.0,3,108.927201
0.0,2,108.928574
0.0,2,108.929861
0.0,1,108.930784
0.0,1,108.932097
0.0,3,108.934481
0.0,1,108.935194
0.0,1,108.935868
0.0,1,108.936673
0.0,1,108.937298
0.0,1,108.938164
0.0,1,108.938816
0.0,4,108.940675
0.0,1,108.941305
0.0,1,108.942086
0.0,2,108.943118
0.0,1,108.943885
0.0,1,108.944681
0.0,1,108.945465
0.0,2,108.947072
0.0,1,108.9489
0.0,3,108.951779
0.0,1,108.952806
0.0,1,108.953619
0.0,1,108.954477
0.0,1,108.955279
0.0,2,108.956198
0.0,4,108.957925
0.0,2,108.958884
0.0,1,108.959466
0.0,4,108.961302
0.0,1,108.962336
0.0,1,108.963694
0.0,1,108.96499
0.0,1,108.965913
0.0,3,108.967904
0.0,1,108.968607
0.0,1,108.969477
0.0,1,108.970198
0.0,1,108.970981
0.0,1,108.971762
0.0,1,108.972356
0.0,1,108.972946
0.0,3,108.974416
0.0,1,108.975577
0.0,3,108.977817
0.0,3,108.980774
0.0,2,108.982451
0.0,1,108.983185
0.0,1,108.984016
0.0,1,108.984699
0.0,2,108.985755
0.0,1,108.986639
0.0,1,108.987284
0.0,1,108.987985
0.0,2,108.989267
0.0,4,108.991088
0.0,2,108.992368
0.0,2,108.994536
0.0,3,108.997266
0.0,1,108.998098
0.0,1,108.998678
0.0,2,108.999759
0.0,1,109.000558
0.0,4,109.002464
0.0,2,109.003898
0.0,2,109.005427
0.0,1,109.00609
0.0,1,109.006768
0.0,3,109.010033
0.0,2,109.012524
0.0,1,109.013748
0.0,1,109.01476
0.0,1,109.015571
0.0,2,109.016617
0.0,1,109.017581
0.0,1,109.018217
0.0,1,109.018765
0.0,1,109.019551
0.0,1,109.020215
0.0,1,109.020774
0.0,2,109.021853
0.0,2,109.023098
0.0,4,109.027077
0.0,4,109.029108
0.0,2,109.030267
0.0,1,109.030852
0.0,2,109.032202
0.0,2,109.033334
0.0,3,109.034836
0.0,1,109.035617
0.0,1,109.036193
0.0,1,109.036921
0.0,2,109.037819
0.0,1,109.038735
0.0,3,109.041862
0.0,2,109.043283
0.0,3,109.044848
0.0,1,109.045423
0.0,1,109.045981
0.0,5,109.048419
0.0,1,109.049309
0.0,1,109.049983
0.0,1,109.050539
0.0,1,109.0512
0.0,1,109.051957
0.0,3,109.053563
0.0,1,109.054811
0.0,1,109.056087
0.0,1,109.056982
0.0,1,109.057839
0.0,4,109.059898
0.0,1,109.060604
0.0,1,109.061412
0.0,1,109.062122
0.0,2,109.063504
0.0,6,109.066484
0.0,1,109.067366
0.0,2,109.068699
0.0,2,109.07138
0.0,2,109.073251
0.0,1,109.073951
0.0,5,109.076283
0.0,2,109.077464
0.0,1,109.078163
0.0,1,109.078749
0.0,1,109.079353
0.0,1,109.079946
0.0,1,109.080626
0.0,1,109.081411
0.0,2,109.082399
0.0,1,109.082983
0.0,1,109.083596
0.0,1,109.085547
0.0,1,109.087204
0.0,1,109.088523
0.0,4,109.090491
0.0,1,109.091136
0.0,1,109.092128
0.0,1,109.092811
0.0,1,109.09348
0.0,2,109.094347
0.0,1,109.095168
0.0,3,109.09677
0.0,1,109.097357
0.0,2,109.098252
0.0,2,109.09979
0.0,1,109.101706
0.0,2,109.10334
0.0,1,109.104256
0.0,1,109.10506
0.0,1,109.105625
0.0,3,109.107461
0.0,2,109.108549
0.0,1,109.109215
0.0,4,109.111101
0.0,3,109.112571
0.0,1,109.113257
0.0,2,109.114756
0.0,5,109.118897
0.0,1,109.11972
0.0,1,109.120465
0.0,2,109.121858
0.0,4,109.124197
0.0,1,109.124913
0.0,1,109.125576
0.0,3,109.127582
0.0,1,109.128434
0.0,4,109.1313
0.0,1,109.132931
0.0,1,109.133896
0.0,4,109.135935
0.0,1,109.136801
0.0,1,109.137887
0.0,1,109.138602
0.0,1,109.139262
0.0,4,109.141429
0.0,1,109.141983
0.0,1,109.14316
0.0,3,109.144763
0.0,3,109.147284
0.0,1,109.148232
0.0,2,109.149717
0.0,1,109.150548
0.0,1,109.152203
0.0,2,109.153857
0.0,1,109.154979
0.0,1,109.155804
0.0,2,109.156878
0.0,1,109.157517
0.0,1,109.158061
0.0,1,109.158634
0.0,1,109.159258
0.0,4,109.161784
0.0,3,109.16425
0.0,1,109.165418
0.0,1,109.166299
0.0,3,109.168106
0.0,4,109.170098
0.0,1,109.170634
0.0,2,109.171607
0.0,1,109.172325
0.0,1,109.172979
0.0,4,109.175023
0.0,1,109.176042
0.0,5,109.181392
0.0,3,109.183292
0.0,3,109.184837
0.0,1,109.185417
0.0,1,109.186183
0.0,3,109.187925
0.0,1,109.188716
0.0,2,109.189825
0.0,2,109.190882
0.0,3,109.194539
0.0,3,109.197014
0.0,1,109.197699
0.0,1,109.198318
0.0,1,109.198925
0.0,1,109.199669
0.0,1,109.200485
0.0,1,109.201256
0.0,2,109.202162
0.0,3,109.203497
0.0,1,109.204298
0.0,2,109.205343
0.0,4,109.209299
0.0,3,109.211432
0.0,1,109.213355
0.0,4,109.21525
0.0,3,109.216947
0.0,2,109.217822
0.0,4,109.219636
0.0,1,109.220358
0.0,2,109.221903
0.0,1,109.223561
0.0,2,109.225326
0.0,1,109.226055
0.0,4,109.228444
0.0,3,109.230033
0.0,1,109.230794
0.0,1,109.231577
0.0,1,109.232604
0.0,5,109.234689
0.0,3,109.236669
0.0,1,109.238639
0.0,1,109.240583
0.0,4,109.243458
0.0,3,109.245153
0.0,2,109.246488
0.0,1,109.247488
0.0,4,109.387047
0.0,4,109.389899
0.0,1,109.391047
0.0,1,109.392691
0.0,1,109.393607
0.0,1,109.39447
0.0,1,109.395303
0.0,1,109.396052
0.0,2,109.397356
0.0,1,109.398193
0.0,1,109.398879
0.0,2,109.399909
0.0,1,109.400697
0.0,1,109.401502
0.0,1,109.402266
0.0,1,109.403028
0.0,2,109.404211
0.0,2,109.406655
0.0,2,109.409396
0.0,1,109.410482
0.0,1,109.411338
0.0,1,109.412375
0.0,1,109.413366
0.0,5,109.415973
0.0,1,109.416641
0.0,2,109.417645
0.0,1,109.418246
0.0,1,109.419106
0.0,1,109.419896
0.0,2,109.421885
0.0,2,109.423719
0.0,1,109.424651
0.0,2,109.425756
0.0,1,109.426561
0.0,4,109.428382
0.0,1,109.429078
0.0,2,109.43
0.0,1,109.430647
0.0,1,109.431415
0.0,2,109.432408
0.0,1,109.433121
0.0,1,109.43403
0.0,1,109.434838
0.0,2,109.436438
0.0,1,109.438708
0.0,1,109.440129
0.0,1,109.44143
0.0,1,109.442189
0.0,1,109.443074
0.0,1,109.443885
0.0,1,109.444613
0.0,2,109.445614
0.0,1,109.446188
0.0,1,109.446885
0.0,1,109.447469
0.0,1,109.448294
0.0,1,109.449003
0.0,1,109.449688
0.0,1,109.450268
0.0,3,109.45449
0.0,1,109.455403
0.0,2,109.456542
0.0,1,109.457396
0.0,3,109.459148
0.0,2,109.460226
0.0,3,109.461856
0.0,1,109.462583
0.0,1,109.463278
0.0,1,109.463903
0.0,1,109.464562
0.0,2,109.466026
0.0,1,109.467903
0.0,1,109.470115
0.0,1,109.471584
0.0,2,109.473354
0.0,1,109.474259
0.0,4,109.476402
0.0,2,109.47781
0.0,1,109.478522
0.0,5,109.480659
0.0,2,109.482131
0.0,1,109.483413
0.0,1,109.484602
0.0,1,109.485624
0.0,1,109.486492
0.0,1,109.48737
0.0,1,109.488247
0.0,5,109.490427
0.0,2,109.491424
0.0,1,109.492147
0.0,1,109.492984
0.0,2,109.493971
0.0,1,109.494627
0.0,1,109.495269
0.0,2,109.496237
0.0,1,109.497281
0.0,1,109.498739
0.0,2,109.500353
0.0,3,109.502287
0.0,1,109.5031
0.0,1,109.50377
0.0,1,109.504691
0.0,1,109.505297
0.0,5,109.507571
0.0,1,109.508203
0.0,3,109.509489
0.0,2,109.510442
0.0,1,109.510993
0.0,1,109.51175
0.0,2,109.513631
0.0,1,109.514865
0.0,1,109.516047
0.0,1,109.517664
0.0,2,109.518903
0.0,1,109.519523
0.0,1,109.520096
0.0,5,109.522193
0.0,2,109.523114
0.0,5,109.5255
0.0,1,109.526112
0.0,2,109.527241
0.0,1,109.528456
0.0,4,109.532732
0.0,5,109.53548
0.0,1,109.53633
0.0,1,109.536992
0.0,1,109.537832
0.0,1,109.538618
0.0,1,109.539428
0.0,1,109.54024
0.0,2,109.541254
0.0,1,109.541936
0.0,4,109.54461
0.0,1,109.54546
0.0,3,109.547523
0.0,1,109.548273
0.0,2,109.549235
0.0,3,109.550714
0.0,1,109.551372
0.0,1,109.552155
0.0,1,109.552931
0.0,2,109.553988
0.0,1,109.554624
0.0,1,109.555226
0.0,1,109.555968
0.0,1,109.556651
0.0,1,109.557471
0.0,3,109.560052
0.0,1,109.561199
0.0,1,109.562172
0.0,1,109.5629
0.0,1,109.56363
0.0,1,109.564195
0.0,1,109.564789
0.0,4,109.566576
0.0,1,109.56717
0.0,1,109.567899
0.0,2,109.569114
0.0,2,109.570065
0.0,1,109.570951
0.0,3,109.572294
0.0,3,109.574471
0.0,1,109.576063
0.0,1,109.5776
0.0,1,109.578475
0.0,1,109.57928
0.0,5,109.581653
0.0,3,109.583042
0.0,1,109.583845
0.0,1,109.58437
0.0,1,109.585123
0.0,1,109.58577
0.0,1,109.586447
0.0,1,109.587046
0.0,1,109.587793
0.0,1,109.588774
0.0,1,109.590335
0.0,2,109.593423
0.0,1,109.594323
0.0,1,109.595068
0.0,1,109.595858
0.0,1,109.596507
0.0,1,109.597259
0.0,1,109.598083
0.0,2,109.5992
0.0,3,109.600885
0.0,1,109.601709
0.0,1,109.602385
0.0,2,109.603647
0.0,1,109.60501
0.0,1,109.606535
0.0,2,109.608155
0.0,1,109.608976
0.0,1,109.609847
0.0,1,109.610473
0.0,2,109.611559
0.0,2,109.612564
0.0,1,109.613336
0.0,2,109.614374
0.0,2,109.615227
0.0,2,109.616319
0.0,1,109.616986
0.0,3,109.618376
0.0,1,109.619696
0.0,1,109.620927
0.0,1,109.622162
0.0,1,109.62374
0.0,3,109.625813
0.0,1,109.626471
0.0,1,109.627172
0.0,1,109.627947
0.0,1,109.62879
0.0,5,109.630961
0.0,2,109.631891
0.0,4,109.633536
0.0,2,109.63502
0.0,2,109.637515
0.0,2,109.63908
0.0,3,109.64084
0.0,2,109.641779
0.0,1,109.642427
0.0,1,109.643167
0.0,4,109.644832
0.0,1,109.6456
0.0,2,109.646709
0.0,1,109.647349
0.0,1,109.647926
0.0,1,109.648695
0.0,3,109.650869
0.0,1,109.652174
0.0,5,109.65538
0.0,1,109.656172
0.0,1,109.656952
0.0,1,109.6579
0.0,1,109.65889
0.0,2,109.660023
0.0,2,109.661197
0.0,1,109.661958
0.0,4,109.663778
0.0,6,109.668614
0.0,3,109.671274
0.0,4,109.673333
0.0,2,109.674335
0.0,3,109.675761
0.0,1,109.676621
0.0,2,109.677577
0.0,3,109.679141
0.0,3,109.681426
0.0,2,109.683202
0.0,1,109.684194
0.0,2,109.686522
0.0,1,109.687282
0.0,4,109.689372
0.0,3,109.69102
0.0,1,109.691838
0.0,1,109.69257
0.0,3,109.694342
0.0,1,109.695067
0.0,1,109.696232
0.0,1,109.697709
0.0,5,109.701961
0.0,1,109.702721
0.0,4,109.705352
0.0,2,109.706474
0.0,2,109.707608
0.0,1,109.708297
0.0,1,109.709084
0.0,2,109.710175
0.0,1,109.711631
0.0,2,109.713744
0.0,1,109.715557
0.0,3,109.717792
0.0,1,109.718625
0.0,1,109.719577
0.0,2,109.720858
0.0,1,109.721751
0.0,3,109.723936
0.0,3,109.725898
0.0,2,109.72796
0.0,1,109.729063
0.0,5,109.732358
0.0,1,109.733133
0.0,1,109.73387
0.0,1,109.734764
0.0,1,109.735726
0.0,4,109.737996
0.0,4,109.739952
0.0,1,109.740669
0.0,1,109.741901
0.0,4,109.744975
0.0,1,109.746111
0.0,5,109.748844
0.0,5,109.751339
0.0,2,109.752588
0.0,1,109.903135
0.0,3,109.90502
0.0,3,109.906939
0.0,2,109.90815
0.0,1,109.908872
0.0,3,109.911509
0.0,3,109.913807
0.0,1,109.914862
0.0,2,109.916002
0.0,1,109.916677
0.0,1,109.917356
0.0,1,109.918171
0.0,1,109.918818
0.0,1,109.919566
0.0,3,109.921076
0.0,1,109.921923
0.0,1,109.922486
0.0,2,109.923407
0.0,1,109.924077
0.0,2,109.925265
0.0,1,109.92688
0.0,1,109.928446
0.0,1,109.92928
0.0,1,109.930103
0.0,1,109.930883
0.0,1,109.931597
0.0,1,109.932309
0.0,2,109.933396
0.0,1,109.933967
0.0,1,109.934525
0.0,1,109.935305
0.0,1,109.936039
0.0,1,109.936633
0.0,1,109.937455
0.0,1,109.938027
0.0,3,109.939687
0.0,2,109.941268
0.0,1,109.942215
0.0,1,109.943209
0.0,3,109.945247
0.0,3,109.946843
0.0,1,109.947546
0.0,1,109.948283
0.0,1,109.948868
0.0,5,109.950931
0.0,4,109.952841
0.0,2,109.953974
0.0,2,109.954997
0.0,1,109.95619
0.0,1,109.957596
0.0,1,109.958917
0.0,1,109.960483
0.0,1,109.961447
0.0,5,109.96387
0.0,1,109.964579
0.0,4,109.966483
0.0,1,109.967217
0.0,4,109.969001
0.0,2,109.969982
0.0,1,109.97095
0.0,1,109.972497
0.0,1,109.973619
0.0,1,109.974868
0.0,2,109.977894
0.0,4,109.980973
0.0,4,109.985094
0.0,1,109.98654
0.0,1,109.988002
0.0,3,109.990875
0.0,2,109.992311
0.0,1,109.993251
0.0,1,109.994336
0.0,3,109.996238
0.0,1,109.99721
0.0,2,109.998481
0.0,3,110.000069
0.0,1,110.000742
0.0,1,110.002412
0.0,1,110.003738
0.0,3,110.005872
0.0,1,110.006671
0.0,1,110.007511
0.0,1,110.008317
0.0,1,110.008981
0.0,3,110.010854
0.0,5,110.013597
0.0,2,110.014644
0.0,2,110.015839
0.0,2,110.017433
0.0,1,110.018363
0.0,1,110.019944
0.0,3,110.022409
0.0,2,110.02363
0.0,1,110.024224
0.0,1,110.024841
0.0,1,110.025631
0.0,4,110.027608
0.0,2,110.028845
0.0,4,110.03134
0.0,1,110.032587
0.0,1,110.033684
0.0,4,110.036413
0.0,1,110.037415
0.0,2,110.038813
0.0,1,110.039603
0.0,2,110.040814
0.0,1,110.041751
0.0,1,110.042749
0.0,2,110.044156
0.0,1,110.045051
0.0,1,110.045806
0.0,1,110.046523
0.0,3,110.04933
0.0,3,110.051567
0.0,1,110.052314
0.0,2,110.053423
0.0,2,110.054469
0.0,1,110.055373
0.0,3,110.057241
0.0,2,110.058404
0.0,3,110.059782
0.0,4,110.06163
0.0,1,110.062612
0.0,1,110.06386
0.0,1,110.064825
0.0,4,110.068138
0.0,1,110.068995
0.0,1,110.06979
0.0,1,110.070588
0.0,2,110.071689
0.0,2,110.072652
0.0,1,110.073286
0.0,2,110.074429
0.0,1,110.075465
0.0,1,110.076406
0.0,1,110.077487
0.0,1,110.079263
0.0,1,110.081446
0.0,1,110.082915
0.0,1,110.083762
0.0,1,110.084782
0.0,1,110.085816
0.0,2,110.08723
0.0,3,110.088681
0.0,1,110.089565
0.0,1,110.090406
0.0,1,110.091213
0.0,1,110.09216
0.0,5,110.096655
0.0,1,110.097541
0.0,1,110.098268
0.0,4,110.10029
0.0,5,110.10318
0.0,1,110.104312
0.0,1,110.105227
0.0,1,110.106009
